1	83.5220000	0.5459500	969.5400000	4199.6000	0.0003393	0.6720200
1	84.1460000	0.5595600	969.1400000	4200.1000	0.0003368	0.6723600
1	84.7690000	0.5734400	968.7400000	4200.6000	0.0003343	0.6726900
1	85.3920000	0.5876200	968.3400000	4201.2000	0.0003318	0.6730100
1	86.0150000	0.6020900	967.9300000	4201.7000	0.0003293	0.6733400
1	86.6390000	0.6168600	967.5200000	4202.2000	0.0003269	0.6736500
1	87.2620000	0.6319200	967.1200000	4202.8000	0.0003245	0.6739600
1	87.8850000	0.6473000	966.7000000	4203.3000	0.0003222	0.6742600
1	88.5080000	0.6629800	966.2900000	4203.9000	0.0003199	0.6745600
1	89.1310000	0.6789800	965.8800000	4204.5000	0.0003176	0.6748500
1	89.7550000	0.6953000	965.4600000	4205.0000	0.0003153	0.6751400
1	90.3780000	0.7119500	965.0400000	4205.6000	0.0003131	0.6754200
1	91.0010000	0.7289300	964.6200000	4206.2000	0.0003108	0.6757000
1	91.6240000	0.7462400	964.2000000	4206.8000	0.0003087	0.6759700
1	92.2480000	0.7639000	963.7700000	4207.4000	0.0003065	0.6762300
1	92.8710000	0.7819000	963.3500000	4208.0000	0.0003044	0.6764900
1	93.4940000	0.8002500	962.9200000	4208.7000	0.0003023	0.6767500
1	94.1170000	0.8189600	962.4900000	4209.3000	0.0003002	0.6769900
1	94.7400000	0.8380300	962.0600000	4209.9000	0.0002981	0.6772400
1	95.3640000	0.8574700	961.6300000	4210.6000	0.0002961	0.6774800
1	95.9870000	0.8772900	961.1900000	4211.2000	0.0002941	0.6777100
1	96.6100000	0.8974800	960.7600000	4211.9000	0.0002921	0.6779400
1	97.2330000	0.9180500	960.3200000	4212.6000	0.0002902	0.6781600
1	97.8570000	0.9390200	959.8800000	4213.3000	0.0002882	0.6783800
1	98.4800000	0.9603800	959.4300000	4214.0000	0.0002863	0.6785900
1	99.1030000	0.9821400	958.9900000	4214.7000	0.0002844	0.6788000
1	99.7260000	1.0043000	958.5500000	4215.4000	0.0002826	0.6790000
1	100.3500000	1.0269000	958.1000000	4216.1000	0.0002807	0.6792000
1	100.9700000	1.0499000	957.6500000	4216.8000	0.0002789	0.6794000
1	101.6000000	1.0733000	957.2000000	4217.5000	0.0002771	0.6795900
1	102.2200000	1.0972000	956.7500000	4218.3000	0.0002753	0.6797700
1	102.8400000	1.1215000	956.2900000	4219.0000	0.0002735	0.6799500
